tracepoint,event_type,event_id,core_ts_us,ipc_worker_ts_us,ipc_latency_us,params
(internal BlockChecked),block_validated,2b70d853dd2255dd9cf89ccfe42ed1e140300b05297181eea122e49b8734b615,237079788395,160699470096,-76380318299,"{""type"":""block_validated"",""hash"":""2b70d853dd2255dd9cf89ccfe42ed1e140300b05297181eea122e49b8734b615"",""height"":-1,""tx_count"":1,""received_us"":237079788395,""validated_us"":237079788395,""accepted"":true}"
utxocache:add,utxocache_add,994e658bf57694d48713b95a012a45610b4d10b9fc25640491d19ef7ffdbed36:0,237079788487,160699470165,-76380318322,"{""type"":""utxocache_add"",""txid"":""994e658bf57694d48713b95a012a45610b4d10b9fc25640491d19ef7ffdbed36"",""vout"":0,""height"":149,""value"":5000000000,""is_coinbase"":true,""timestamp_us"":237079788487}"
utxocache:add,utxocache_add,994e658bf57694d48713b95a012a45610b4d10b9fc25640491d19ef7ffdbed36:0,237079788596,160699470270,-76380318326,"{""type"":""utxocache_add"",""txid"":""994e658bf57694d48713b95a012a45610b4d10b9fc25640491d19ef7ffdbed36"",""vout"":0,""height"":149,""value"":5000000000,""is_coinbase"":true,""timestamp_us"":237079788596}"
validation:block_connected,block_connected,3290d3e27450b83fbc1b195e49f768ca5e2015336ffb2fa54da1a81520a3a274,237079788661,160699470335,-76380318326,"{""type"":""block_connected"",""hash"":""3290d3e27450b83fbc1b195e49f768ca5e2015336ffb2fa54da1a81520a3a274"",""height"":149,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":66833,""timestamp_us"":237079788661}"
(internal BlockChecked),block_validated,3290d3e27450b83fbc1b195e49f768ca5e2015336ffb2fa54da1a81520a3a274,237079788664,160699470354,-76380318310,"{""type"":""block_validated"",""hash"":""3290d3e27450b83fbc1b195e49f768ca5e2015336ffb2fa54da1a81520a3a274"",""height"":-1,""tx_count"":1,""received_us"":237079788664,""validated_us"":237079788664,""accepted"":true}"
utxocache:add,utxocache_add,86a9093cfe10ace54d935c2f8e1338e01656f69cfef4d43dbf1d89eb41b6c9da:0,237079788747,160699470420,-76380318327,"{""type"":""utxocache_add"",""txid"":""86a9093cfe10ace54d935c2f8e1338e01656f69cfef4d43dbf1d89eb41b6c9da"",""vout"":0,""height"":150,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237079788747}"
utxocache:add,utxocache_add,86a9093cfe10ace54d935c2f8e1338e01656f69cfef4d43dbf1d89eb41b6c9da:0,237079790968,160699472656,-76380318312,"{""type"":""utxocache_add"",""txid"":""86a9093cfe10ace54d935c2f8e1338e01656f69cfef4d43dbf1d89eb41b6c9da"",""vout"":0,""height"":150,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237079790968}"
validation:block_connected,block_connected,3ac1195c4d367a07b70511d5f25b519bafe209ede458a0cd4c494bede553b97e,237079791170,160699472859,-76380318311,"{""type"":""block_connected"",""hash"":""3ac1195c4d367a07b70511d5f25b519bafe209ede458a0cd4c494bede553b97e"",""height"":150,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":206000,""timestamp_us"":237079791170}"
(internal BlockChecked),block_validated,3ac1195c4d367a07b70511d5f25b519bafe209ede458a0cd4c494bede553b97e,237079791172,160699472903,-76380318269,"{""type"":""block_validated"",""hash"":""3ac1195c4d367a07b70511d5f25b519bafe209ede458a0cd4c494bede553b97e"",""height"":-1,""tx_count"":1,""received_us"":237079791172,""validated_us"":237079791172,""accepted"":true}"
utxocache:add,utxocache_add,a69344b39fa3e795f0058de70dfa6be3d7fec4f0db30ef62a301654263a1dbc6:0,237079791271,160699472947,-76380318324,"{""type"":""utxocache_add"",""txid"":""a69344b39fa3e795f0058de70dfa6be3d7fec4f0db30ef62a301654263a1dbc6"",""vout"":0,""height"":151,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237079791271}"
utxocache:add,utxocache_add,a69344b39fa3e795f0058de70dfa6be3d7fec4f0db30ef62a301654263a1dbc6:0,237079999848,160699681598,-76380318250,"{""type"":""utxocache_add"",""txid"":""a69344b39fa3e795f0058de70dfa6be3d7fec4f0db30ef62a301654263a1dbc6"",""vout"":0,""height"":151,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237079999848}"
validation:block_connected,block_connected,1425f07ac7d6f49e50fa252805a5fa413f409f7512b2cd09bcb87ee56e3950e3,237080000079,160699681796,-76380318283,"{""type"":""block_connected"",""hash"":""1425f07ac7d6f49e50fa252805a5fa413f409f7512b2cd09bcb87ee56e3950e3"",""height"":151,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":244000,""timestamp_us"":237080000079}"
(internal BlockChecked),block_validated,1425f07ac7d6f49e50fa252805a5fa413f409f7512b2cd09bcb87ee56e3950e3,237080000084,160699681835,-76380318249,"{""type"":""block_validated"",""hash"":""1425f07ac7d6f49e50fa252805a5fa413f409f7512b2cd09bcb87ee56e3950e3"",""height"":-1,""tx_count"":1,""received_us"":237080000084,""validated_us"":237080000084,""accepted"":true}"
utxocache:add,utxocache_add,17f20370cebd36f650601479c4f4a200c906fd9ee13036b38cc92b26cef0753e:0,237080000302,160699681993,-76380318309,"{""type"":""utxocache_add"",""txid"":""17f20370cebd36f650601479c4f4a200c906fd9ee13036b38cc92b26cef0753e"",""vout"":0,""height"":152,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080000302}"
utxocache:add,utxocache_add,17f20370cebd36f650601479c4f4a200c906fd9ee13036b38cc92b26cef0753e:0,237080000492,160699682218,-76380318274,"{""type"":""utxocache_add"",""txid"":""17f20370cebd36f650601479c4f4a200c906fd9ee13036b38cc92b26cef0753e"",""vout"":0,""height"":152,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080000492}"
validation:block_connected,block_connected,7cbebc5090376a710b50e268cda39c6f26c335732cd22af1f55f12dedee94b15,237080000747,160699682435,-76380318312,"{""type"":""block_connected"",""hash"":""7cbebc5090376a710b50e268cda39c6f26c335732cd22af1f55f12dedee94b15"",""height"":152,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":257833,""timestamp_us"":237080000747}"
(internal BlockChecked),block_validated,7cbebc5090376a710b50e268cda39c6f26c335732cd22af1f55f12dedee94b15,237080000750,160699682465,-76380318285,"{""type"":""block_validated"",""hash"":""7cbebc5090376a710b50e268cda39c6f26c335732cd22af1f55f12dedee94b15"",""height"":-1,""tx_count"":1,""received_us"":237080000750,""validated_us"":237080000750,""accepted"":true}"
utxocache:add,utxocache_add,c6ae25b75814a3f671ec6a71e4a2520f695b0b720de0af9920f375ad653e08e6:0,237080000897,160699682590,-76380318307,"{""type"":""utxocache_add"",""txid"":""c6ae25b75814a3f671ec6a71e4a2520f695b0b720de0af9920f375ad653e08e6"",""vout"":0,""height"":153,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080000897}"
utxocache:add,utxocache_add,c6ae25b75814a3f671ec6a71e4a2520f695b0b720de0af9920f375ad653e08e6:0,237080001048,160699682737,-76380318311,"{""type"":""utxocache_add"",""txid"":""c6ae25b75814a3f671ec6a71e4a2520f695b0b720de0af9920f375ad653e08e6"",""vout"":0,""height"":153,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080001048}"
validation:block_connected,block_connected,346c57bf80933c1f5e9a4fa1b6784a4ca31d0949bef0cdc86c7adf5b0a7604ad,237080002967,160699684682,-76380318285,"{""type"":""block_connected"",""hash"":""346c57bf80933c1f5e9a4fa1b6784a4ca31d0949bef0cdc86c7adf5b0a7604ad"",""height"":153,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":1921292,""timestamp_us"":237080002967}"
(internal BlockChecked),block_validated,346c57bf80933c1f5e9a4fa1b6784a4ca31d0949bef0cdc86c7adf5b0a7604ad,237080002973,160699684735,-76380318238,"{""type"":""block_validated"",""hash"":""346c57bf80933c1f5e9a4fa1b6784a4ca31d0949bef0cdc86c7adf5b0a7604ad"",""height"":-1,""tx_count"":1,""received_us"":237080002973,""validated_us"":237080002973,""accepted"":true}"
utxocache:add,utxocache_add,3609b5a9ac62e27e63f2a758df5aaf2ef764977d298399e0738e5910c16b472a:0,237080003309,160699684998,-76380318311,"{""type"":""utxocache_add"",""txid"":""3609b5a9ac62e27e63f2a758df5aaf2ef764977d298399e0738e5910c16b472a"",""vout"":0,""height"":154,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080003309}"
utxocache:add,utxocache_add,3609b5a9ac62e27e63f2a758df5aaf2ef764977d298399e0738e5910c16b472a:0,237080003441,160699685126,-76380318315,"{""type"":""utxocache_add"",""txid"":""3609b5a9ac62e27e63f2a758df5aaf2ef764977d298399e0738e5910c16b472a"",""vout"":0,""height"":154,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080003441}"
validation:block_connected,block_connected,3b94230cdd5b0ca5c429398bd0261f210143599062b9feadfc6c4aa0e2084e87,237080003513,160699685191,-76380318322,"{""type"":""block_connected"",""hash"":""3b94230cdd5b0ca5c429398bd0261f210143599062b9feadfc6c4aa0e2084e87"",""height"":154,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":73542,""timestamp_us"":237080003513}"
(internal BlockChecked),block_validated,3b94230cdd5b0ca5c429398bd0261f210143599062b9feadfc6c4aa0e2084e87,237080003516,160699685212,-76380318304,"{""type"":""block_validated"",""hash"":""3b94230cdd5b0ca5c429398bd0261f210143599062b9feadfc6c4aa0e2084e87"",""height"":-1,""tx_count"":1,""received_us"":237080003516,""validated_us"":237080003516,""accepted"":true}"
utxocache:add,utxocache_add,5ecd231018c613e3a834d8f42f59a362b73ccd4f7e410993f07cf917e0eacb47:0,237080005999,160699687690,-76380318309,"{""type"":""utxocache_add"",""txid"":""5ecd231018c613e3a834d8f42f59a362b73ccd4f7e410993f07cf917e0eacb47"",""vout"":0,""height"":155,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080005999}"
utxocache:add,utxocache_add,5ecd231018c613e3a834d8f42f59a362b73ccd4f7e410993f07cf917e0eacb47:0,237080006287,160699687988,-76380318299,"{""type"":""utxocache_add"",""txid"":""5ecd231018c613e3a834d8f42f59a362b73ccd4f7e410993f07cf917e0eacb47"",""vout"":0,""height"":155,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080006287}"
validation:block_connected,block_connected,6d82181b68c1aeaaf3a60a29907317a9b694da5e0858b13766bc329505884416,237080006362,160699688048,-76380318314,"{""type"":""block_connected"",""hash"":""6d82181b68c1aeaaf3a60a29907317a9b694da5e0858b13766bc329505884416"",""height"":155,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":77542,""timestamp_us"":237080006362}"
(internal BlockChecked),block_validated,6d82181b68c1aeaaf3a60a29907317a9b694da5e0858b13766bc329505884416,237080006365,160699688069,-76380318296,"{""type"":""block_validated"",""hash"":""6d82181b68c1aeaaf3a60a29907317a9b694da5e0858b13766bc329505884416"",""height"":-1,""tx_count"":1,""received_us"":237080006365,""validated_us"":237080006365,""accepted"":true}"
utxocache:add,utxocache_add,4601aacf05ba12e8a881972df574dc18b0458404fffc0ef323580acef4b4606d:0,237080006460,160699688140,-76380318320,"{""type"":""utxocache_add"",""txid"":""4601aacf05ba12e8a881972df574dc18b0458404fffc0ef323580acef4b4606d"",""vout"":0,""height"":156,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080006460}"
utxocache:add,utxocache_add,4601aacf05ba12e8a881972df574dc18b0458404fffc0ef323580acef4b4606d:0,237080199935,160699881706,-76380318229,"{""type"":""utxocache_add"",""txid"":""4601aacf05ba12e8a881972df574dc18b0458404fffc0ef323580acef4b4606d"",""vout"":0,""height"":156,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080199935}"
validation:block_connected,block_connected,12dffe4866fd5aa1c3cb82fbf5f17fc788b76972afbbf472f80b99683e7e5c46,237080200115,160699881823,-76380318292,"{""type"":""block_connected"",""hash"":""12dffe4866fd5aa1c3cb82fbf5f17fc788b76972afbbf472f80b99683e7e5c46"",""height"":156,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":191083,""timestamp_us"":237080200115}"
(internal BlockChecked),block_validated,12dffe4866fd5aa1c3cb82fbf5f17fc788b76972afbbf472f80b99683e7e5c46,237080200119,160699881868,-76380318251,"{""type"":""block_validated"",""hash"":""12dffe4866fd5aa1c3cb82fbf5f17fc788b76972afbbf472f80b99683e7e5c46"",""height"":-1,""tx_count"":1,""received_us"":237080200119,""validated_us"":237080200119,""accepted"":true}"
utxocache:add,utxocache_add,23481c02f6d2ea58fb974d33dfd8af2359998f6a3ccbf6e01b5241a06fac5e7f:0,237080200343,160699882111,-76380318232,"{""type"":""utxocache_add"",""txid"":""23481c02f6d2ea58fb974d33dfd8af2359998f6a3ccbf6e01b5241a06fac5e7f"",""vout"":0,""height"":157,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080200343}"
utxocache:add,utxocache_add,23481c02f6d2ea58fb974d33dfd8af2359998f6a3ccbf6e01b5241a06fac5e7f:0,237080200530,160699882212,-76380318318,"{""type"":""utxocache_add"",""txid"":""23481c02f6d2ea58fb974d33dfd8af2359998f6a3ccbf6e01b5241a06fac5e7f"",""vout"":0,""height"":157,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080200530}"
validation:block_connected,block_connected,58778769d5824026142d5c0f42281153ccb72939c8e80cdac76cc03924a71bc6,237080200648,160699882327,-76380318321,"{""type"":""block_connected"",""hash"":""58778769d5824026142d5c0f42281153ccb72939c8e80cdac76cc03924a71bc6"",""height"":157,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":120833,""timestamp_us"":237080200648}"
(internal BlockChecked),block_validated,58778769d5824026142d5c0f42281153ccb72939c8e80cdac76cc03924a71bc6,237080200651,160699882349,-76380318302,"{""type"":""block_validated"",""hash"":""58778769d5824026142d5c0f42281153ccb72939c8e80cdac76cc03924a71bc6"",""height"":-1,""tx_count"":1,""received_us"":237080200651,""validated_us"":237080200651,""accepted"":true}"
utxocache:add,utxocache_add,534617d7024e1bc911e02314ec53e0bcad3f62c34f98244160fab4b7f24e822f:0,237080200759,160699882452,-76380318307,"{""type"":""utxocache_add"",""txid"":""534617d7024e1bc911e02314ec53e0bcad3f62c34f98244160fab4b7f24e822f"",""vout"":0,""height"":158,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080200759}"
utxocache:add,utxocache_add,534617d7024e1bc911e02314ec53e0bcad3f62c34f98244160fab4b7f24e822f:0,237080201548,160699883242,-76380318306,"{""type"":""utxocache_add"",""txid"":""534617d7024e1bc911e02314ec53e0bcad3f62c34f98244160fab4b7f24e822f"",""vout"":0,""height"":158,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080201548}"
validation:block_connected,block_connected,027eb7414b548b9e02bcf34004cd6edf6c30cb2ee0a3c18296e5eb62ccc00ace,237080201666,160699883347,-76380318319,"{""type"":""block_connected"",""hash"":""027eb7414b548b9e02bcf34004cd6edf6c30cb2ee0a3c18296e5eb62ccc00ace"",""height"":158,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":120167,""timestamp_us"":237080201666}"
(internal BlockChecked),block_validated,027eb7414b548b9e02bcf34004cd6edf6c30cb2ee0a3c18296e5eb62ccc00ace,237080201669,160699883367,-76380318302,"{""type"":""block_validated"",""hash"":""027eb7414b548b9e02bcf34004cd6edf6c30cb2ee0a3c18296e5eb62ccc00ace"",""height"":-1,""tx_count"":1,""received_us"":237080201669,""validated_us"":237080201669,""accepted"":true}"
utxocache:add,utxocache_add,02e5e8b360afdd8e2a6aee4d60922b8ab0aedac039a741f35a4250e04718e0aa:0,237080201773,160699883446,-76380318327,"{""type"":""utxocache_add"",""txid"":""02e5e8b360afdd8e2a6aee4d60922b8ab0aedac039a741f35a4250e04718e0aa"",""vout"":0,""height"":159,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080201773}"
utxocache:add,utxocache_add,02e5e8b360afdd8e2a6aee4d60922b8ab0aedac039a741f35a4250e04718e0aa:0,237080201889,160699883574,-76380318315,"{""type"":""utxocache_add"",""txid"":""02e5e8b360afdd8e2a6aee4d60922b8ab0aedac039a741f35a4250e04718e0aa"",""vout"":0,""height"":159,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080201889}"
validation:block_connected,block_connected,24cceb9562186ac34cb1a61510d0f0dff0e40f1fe38fe8775b8186cd2831aef7,237080201953,160699883631,-76380318322,"{""type"":""block_connected"",""hash"":""24cceb9562186ac34cb1a61510d0f0dff0e40f1fe38fe8775b8186cd2831aef7"",""height"":159,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":66333,""timestamp_us"":237080201953}"
(internal BlockChecked),block_validated,24cceb9562186ac34cb1a61510d0f0dff0e40f1fe38fe8775b8186cd2831aef7,237080201955,160699883648,-76380318307,"{""type"":""block_validated"",""hash"":""24cceb9562186ac34cb1a61510d0f0dff0e40f1fe38fe8775b8186cd2831aef7"",""height"":-1,""tx_count"":1,""received_us"":237080201955,""validated_us"":237080201955,""accepted"":true}"
utxocache:add,utxocache_add,1f280ac94b9e2655b069b61b16cfce03d55608da26861fb1c4181c185cd561f6:0,237080203967,160699885686,-76380318281,"{""type"":""utxocache_add"",""txid"":""1f280ac94b9e2655b069b61b16cfce03d55608da26861fb1c4181c185cd561f6"",""vout"":0,""height"":160,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080203967}"
utxocache:add,utxocache_add,1f280ac94b9e2655b069b61b16cfce03d55608da26861fb1c4181c185cd561f6:0,237080204160,160699885840,-76380318320,"{""type"":""utxocache_add"",""txid"":""1f280ac94b9e2655b069b61b16cfce03d55608da26861fb1c4181c185cd561f6"",""vout"":0,""height"":160,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080204160}"
validation:block_connected,block_connected,394b7c11991f374cdac83e8c448c2bdb2f662d8dc441f0c0f0e9d1ee4f74321e,237080204226,160699885908,-76380318318,"{""type"":""block_connected"",""hash"":""394b7c11991f374cdac83e8c448c2bdb2f662d8dc441f0c0f0e9d1ee4f74321e"",""height"":160,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":67584,""timestamp_us"":237080204226}"
(internal BlockChecked),block_validated,394b7c11991f374cdac83e8c448c2bdb2f662d8dc441f0c0f0e9d1ee4f74321e,237080204228,160699885925,-76380318303,"{""type"":""block_validated"",""hash"":""394b7c11991f374cdac83e8c448c2bdb2f662d8dc441f0c0f0e9d1ee4f74321e"",""height"":-1,""tx_count"":1,""received_us"":237080204228,""validated_us"":237080204228,""accepted"":true}"
utxocache:add,utxocache_add,d0344f02fe777a96f04bcdba7cdec723f217f83bca2d65f9cc39849a2f4e62f3:0,237080204313,160699885989,-76380318324,"{""type"":""utxocache_add"",""txid"":""d0344f02fe777a96f04bcdba7cdec723f217f83bca2d65f9cc39849a2f4e62f3"",""vout"":0,""height"":161,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080204313}"
utxocache:add,utxocache_add,d0344f02fe777a96f04bcdba7cdec723f217f83bca2d65f9cc39849a2f4e62f3:0,237080373962,160700055695,-76380318267,"{""type"":""utxocache_add"",""txid"":""d0344f02fe777a96f04bcdba7cdec723f217f83bca2d65f9cc39849a2f4e62f3"",""vout"":0,""height"":161,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080373962}"
validation:block_connected,block_connected,43581c7488b0257a5ffddaacc6e3353a920cf74b6c427ff6b4f1855416bdf38c,237080374129,160700055834,-76380318295,"{""type"":""block_connected"",""hash"":""43581c7488b0257a5ffddaacc6e3353a920cf74b6c427ff6b4f1855416bdf38c"",""height"":161,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":175333,""timestamp_us"":237080374129}"
(internal BlockChecked),block_validated,43581c7488b0257a5ffddaacc6e3353a920cf74b6c427ff6b4f1855416bdf38c,237080374133,160700055879,-76380318254,"{""type"":""block_validated"",""hash"":""43581c7488b0257a5ffddaacc6e3353a920cf74b6c427ff6b4f1855416bdf38c"",""height"":-1,""tx_count"":1,""received_us"":237080374133,""validated_us"":237080374133,""accepted"":true}"
utxocache:add,utxocache_add,1b5c4811d27da7fa8aed2145d24b911b3e29785ce228b111c556ab6c96a18abf:0,237080374327,160700056002,-76380318325,"{""type"":""utxocache_add"",""txid"":""1b5c4811d27da7fa8aed2145d24b911b3e29785ce228b111c556ab6c96a18abf"",""vout"":0,""height"":162,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080374327}"
utxocache:add,utxocache_add,1b5c4811d27da7fa8aed2145d24b911b3e29785ce228b111c556ab6c96a18abf:0,237080374641,160700056329,-76380318312,"{""type"":""utxocache_add"",""txid"":""1b5c4811d27da7fa8aed2145d24b911b3e29785ce228b111c556ab6c96a18abf"",""vout"":0,""height"":162,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080374641}"
validation:block_connected,block_connected,06a91dceeaa5dd566fec0c5e70962767738868cc20739dde5d4e068a0050836b,237080374713,160700056397,-76380318316,"{""type"":""block_connected"",""hash"":""06a91dceeaa5dd566fec0c5e70962767738868cc20739dde5d4e068a0050836b"",""height"":162,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":73792,""timestamp_us"":237080374713}"
(internal BlockChecked),block_validated,06a91dceeaa5dd566fec0c5e70962767738868cc20739dde5d4e068a0050836b,237080374716,160700056427,-76380318289,"{""type"":""block_validated"",""hash"":""06a91dceeaa5dd566fec0c5e70962767738868cc20739dde5d4e068a0050836b"",""height"":-1,""tx_count"":1,""received_us"":237080374716,""validated_us"":237080374716,""accepted"":true}"
utxocache:add,utxocache_add,b6720459da5776c321163b5725d1a98d66486e833352d9b340baf3643be0b8ba:0,237080374810,160700056483,-76380318327,"{""type"":""utxocache_add"",""txid"":""b6720459da5776c321163b5725d1a98d66486e833352d9b340baf3643be0b8ba"",""vout"":0,""height"":163,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080374810}"
utxocache:add,utxocache_add,b6720459da5776c321163b5725d1a98d66486e833352d9b340baf3643be0b8ba:0,237080374918,160700056594,-76380318324,"{""type"":""utxocache_add"",""txid"":""b6720459da5776c321163b5725d1a98d66486e833352d9b340baf3643be0b8ba"",""vout"":0,""height"":163,""value"":2500000000,""is_coinbase"":true,""timestamp_us"":237080374918}"
validation:block_connected,block_connected,259bbef92fdea83bef57a868f7df85a81846e41caa6a3b61bba8a463b5ed616e,237080376887,160700058622,-76380318265,"{""type"":""block_connected"",""hash"":""259bbef92fdea83bef57a868f7df85a81846e41caa6a3b61bba8a463b5ed616e"",""height"":163,""tx_count"":1,""inputs_count"":1,""sigops_cost"":0,""duration_ns"":1969208,""timestamp_us"":237080376887}"
(internal BlockChecked),block_validated,259bbef92fdea83bef57a868f7df85a81846e41caa6a3b61bba8a463b5ed616e,237080376891,160700058651,-76380318240,"{""type"":""block_validated"",""hash"":""259bbef92fdea83bef57a868f7df85a81846e41caa6a3b61bba8a463b5ed616e"",""height"":-1,""tx_count"":1,""received_us"":237080376891,""validated_us"":237080376891,""accepted"":true}"
